match_key,scene_id,im_id,instance_id,score,target_pose_path,source_csv_epnp_label_path,target_pose_key,camera_pose_key,translation_error_mm,rotation_error_deg,image_center_error_px
image_4886385451489,1,2730,2877,0.2109375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4886385451489_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4886385451489_0.json,T_map_object_raw,T_camera_object_centered,15260.777032227654,4.261596025326473,14.817976101275521
image_4886794230058,1,2732,2884,0.203125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4886794230058_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4886794230058_0.json,T_map_object_raw,T_camera_object_centered,19104.31278620444,3.033942644978874,22.385931681092263
image_4888594177747,1,2749,2931,0.24609375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4888594177747_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4888594177747_0.json,T_map_object_raw,T_camera_object_centered,18660.550292310905,7.191296953312036,15.0716437385286
image_4888594177747,1,2749,2931,0.24609375,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4888594177747_1.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4888594177747_1.json,T_map_object_raw,T_camera_object_centered,18660.550292310905,7.191296953312036,15.0716437385286
image_4888986643432,1,2753,2940,0.26953125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4888986643432_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4888986643432_0.json,T_map_object_raw,T_camera_object_centered,13397.063621837464,11.6148890521531,11.23459301865517
image_4889087668813,1,2754,2942,0.2578125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889087668813_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889087668813_0.json,T_map_object_raw,T_camera_object_centered,13366.618375241784,12.408775119586403,6.0367935034848905
image_4889183460510,1,2755,2944,0.2578125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889183460510_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889183460510_0.json,T_map_object_raw,T_camera_object_centered,16500.997824467566,13.446459367321626,11.861299173442182
image_4889392210016,1,2757,2949,0.2578125,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889392210016_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889392210016_0.json,T_map_object_raw,T_camera_object_centered,19343.35670373669,15.480219925816046,17.17372288770162
image_4889483544315,1,2758,2951,0.26171875,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889483544315_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889483544315_0.json,T_map_object_raw,T_camera_object_centered,17928.57633157079,16.103804785944842,14.80626378408303
image_4889582653166,1,2759,2953,0.265625,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889582653166_0.json,/media/hdd2/ARCL_multicar_bags/camera_dataset/2026-05-18-v2-v4/stereo_left/EPnPv2_gt_mesh_z_hybrid_labels/4889582653166_0.json,T_map_object_raw,T_camera_object_centered,19933.462066466076,16.53110250320726,16.87670430029153
