scene_id,im_id,segment_id,raw_selected_candidate,anchored_selected_candidate,selected_polarity,raw_probability,selected_probability,selected_source,lookahead_path_cost,epnp_status,map_heading_source,epnp_rotation_before_deg,epnp_rotation_after_deg,epnp_translation_before_m,epnp_translation_after_m
1,184,1,5,1,0,0.15565113723278046,0.02971228025853634,gigapose_global_rank_0|R1-45|rgb_recovery,31.24246782855691,approved,epnp_raceline,162.67713035349067,26.525870815481262,5.371861089179418,1.8713725750490964
1,185,1,1,7,0,0.25109514594078064,0.02901982143521309,gigapose_global_rank_0|R1-20|rgb_recovery,24.067457343152803,approved,epnp_raceline,179.15872730435697,3.105596849537048,2.260413398730866,1.8500963545553895
1,186,1,12,4,0,0.20310786366462708,0.033354502171278,gigapose_global_rank_0|R1-20|rgb_recovery,21.319339660296308,approved,epnp_raceline,76.29187060318866,4.531588212386034,6.736346466080765,1.070262184324226
1,187,1,4,10,0,0.18838201463222504,0.029423220083117485,gigapose_global_rank_0|R1-20|rgb_recovery,23.373003233011733,approved,epnp_raceline,159.1695164913089,3.2574204807335145,4.529665743507024,1.8724716169944928
1,188,1,3,3,1,0.18940359354019165,0.18940359354019165,gigapose_global_rank_4|rgb_recovery|center_preserving_flip180,21.422408475851714,approved,epnp_raceline,179.23047211289682,9.566732408335922,2.595164554805179,2.595164554805179
1,189,1,11,11,1,0.24304470419883728,0.24304470419883728,gigapose_global_rank_4|rgb_recovery|center_preserving_flip180,16.059524301442913,approved,epnp_raceline,178.63134095640535,6.747145136321697,1.9976038053147054,1.9976038053147054
1,190,1,3,3,1,0.15601740777492523,0.15601740777492523,gigapose_global_rank_4|rgb_recovery|center_preserving_flip180,14.700435712665957,approved,epnp_raceline,179.72232561177964,8.920916997998981,2.2888611732132196,2.2888611732132196
1,191,1,10,10,1,0.24505311250686646,0.24505311250686646,gigapose_global_rank_4|rgb_recovery|center_preserving_flip180,16.058331903122017,approved,epnp_raceline,178.07583454992798,8.88626389151909,2.7141548389970422,2.7141548389970422
1,192,1,4,2,1,0.15903830528259277,0.15672746300697327,gigapose_global_rank_0|flip180|rgb_recovery|center_preserving_flip180,13.817323988933676,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,193,1,2,2,1,0.16842852532863617,0.16842852532863617,gigapose_global_rank_0|flip180|rgb_recovery|center_preserving_flip180,14.034563693696068,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,194,1,14,1,1,0.17605379223823547,0.08955561369657516,gigapose_global_rank_0|flip180|rgb_recovery|center_preserving_flip180,16.213386794308175,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,195,1,12,14,0,0.2133159339427948,0.05913631618022919,gigapose_global_rank_1|logz+0.35|rgb_recovery,16.320395202882352,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,196,1,6,9,0,0.16270703077316284,0.030458932742476463,gigapose_global_rank_1|uv1-48|rgb_recovery,14.970259671626653,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,197,1,1,5,0,0.21258145570755005,0.046956975013017654,gigapose_global_rank_1|rgb_recovery,14.96797368726771,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,198,1,5,6,0,0.2675930857658386,0.03210575133562088,gigapose_global_rank_1|uv0-48|rgb_recovery,14.528329113060689,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,199,1,10,3,0,0.2757371664047241,0.03732457756996155,gigapose_global_rank_1|logz+0.35|rgb_recovery,13.689374928289862,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,200,1,3,2,0,0.23474936187267303,0.03200749680399895,gigapose_global_rank_1|R1-20|rgb_recovery,13.71791224153688,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,201,1,11,2,0,0.26383155584335327,0.03768307715654373,gigapose_global_rank_1|rgb_recovery,13.497876811790338,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,202,1,4,2,0,0.13235370814800262,0.04265827685594559,gigapose_global_rank_1|align_detection|rgb_recovery,12.726086739289812,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,203,1,8,9,0,0.10658719390630722,0.02968391589820385,gigapose_global_rank_2|align_detection|rgb_recovery,13.265062458644419,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,204,1,15,11,0,0.19203808903694153,0.03657645359635353,gigapose_global_rank_1|uv1-48|rgb_recovery,13.470082433374834,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,205,1,7,11,0,0.13245637714862823,0.03510180860757828,gigapose_global_rank_1|R1-20|rgb_recovery,13.317727588709978,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,206,1,8,14,0,0.12205025553703308,0.0381217859685421,gigapose_global_rank_1|R1-20|rgb_recovery,13.01102987555226,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,207,1,6,4,0,0.10578855127096176,0.03740141913294792,gigapose_global_rank_2|align_detection|rgb_recovery,13.307001164148831,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,208,1,2,10,0,0.10288942605257034,0.03403443843126297,gigapose_global_rank_2|align_detection|rgb_recovery,13.513878565287776,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,209,1,13,1,0,0.16239896416664124,0.03253316506743431,gigapose_global_rank_1|R1-20|rgb_recovery,13.543705476869407,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,210,1,3,2,0,0.21236509084701538,0.05387008935213089,gigapose_global_rank_1|rgb_recovery,12.959717186556938,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,211,1,15,2,0,0.13467556238174438,0.03801963850855827,gigapose_global_rank_1|rgb_recovery,12.295093597052198,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,212,1,1,5,0,0.16829244792461395,0.03284342959523201,gigapose_global_rank_1|uv1+48|rgb_recovery,11.99707133101813,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,213,1,8,4,0,0.15099133551120758,0.041367776691913605,gigapose_global_rank_1|uv1-48|rgb_recovery,11.50802290426558,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,214,1,15,1,0,0.1516970694065094,0.04707488417625427,gigapose_global_rank_1|align_detection|rgb_recovery,11.295542311851314,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,215,1,2,1,0,0.10881570726633072,0.04935763403773308,gigapose_global_rank_1|R1-20|rgb_recovery,12.504193826284864,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,216,1,10,5,0,0.11394117027521133,0.045532479882240295,gigapose_global_rank_0|R1-20|rgb_recovery,14.219142275502712,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,217,1,6,15,0,0.12168976664543152,0.04373688995838165,gigapose_global_rank_0|R1-20|rgb_recovery,15.231677456515584,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,218,1,9,12,0,0.11835967004299164,0.04232342913746834,gigapose_global_rank_0|R1-20|rgb_recovery,15.38069105010998,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,219,1,15,7,0,0.12189050763845444,0.042479682713747025,gigapose_global_rank_1|R0-20|rgb_recovery,17.331513363727954,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,220,1,13,2,0,0.10091240704059601,0.05965062230825424,gigapose_global_rank_1|logz+0.35|rgb_recovery,17.818583917631546,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,221,1,15,4,0,0.11753897368907928,0.035587430000305176,gigapose_global_rank_2|align_detection|rgb_recovery,18.36621949411733,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,222,1,1,12,0,0.10150275379419327,0.0427948534488678,gigapose_global_rank_1|R1-20|rgb_recovery,18.397018257739195,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,223,1,1,15,0,0.19743840396404266,0.05488401651382446,gigapose_global_rank_1|uv0+48|rgb_recovery,18.255931928681395,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,224,1,7,12,0,0.16522255539894104,0.049853578209877014,gigapose_global_rank_1|uv0+48|rgb_recovery,17.164507128813007,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,225,1,3,5,0,0.14430882036685944,0.03281034529209137,gigapose_global_rank_1|R0-20|rgb_recovery,15.952218340684654,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,226,1,9,11,0,0.13773113489151,0.02540520206093788,gigapose_global_rank_3|rgb_recovery,14.217941778188571,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,227,1,6,4,0,0.1140528991818428,0.043262727558612823,gigapose_global_rank_3|rgb_recovery,13.734231825033334,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,228,1,4,10,0,0.18785460293293,0.034184373915195465,gigapose_global_rank_0|R1-20|rgb_recovery,14.39142626936935,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,229,1,9,11,0,0.1117766872048378,0.03912610560655594,gigapose_global_rank_0|R1-20|rgb_recovery,14.429568260939217,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,230,1,5,13,0,0.12202160060405731,0.05118480324745178,gigapose_global_rank_4|rgb_recovery,14.852228461738973,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,231,1,2,12,0,0.16356071829795837,0.03075103461742401,gigapose_global_rank_0|R1-20|rgb_recovery,15.052664144942419,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,232,1,12,7,0,0.15485034883022308,0.05133012682199478,gigapose_global_rank_1|logz+0.35|rgb_recovery,15.456969172793299,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,233,1,10,13,0,0.14210321009159088,0.06261271983385086,gigapose_global_rank_1|uv0+48|rgb_recovery,14.990487724183016,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,234,1,15,2,0,0.11564572900533676,0.029604146257042885,gigapose_global_rank_0|R1-20|rgb_recovery,14.704714560727842,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,235,1,10,13,0,0.11535296589136124,0.07016508281230927,gigapose_global_rank_1|logz-0.35|rgb_recovery,14.858309386261682,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,236,1,6,13,0,0.14817824959754944,0.09761714190244675,gigapose_global_rank_1|logz+0.35|rgb_recovery,15.824843644930715,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,237,1,10,15,0,0.13690480589866638,0.07261114567518234,gigapose_global_rank_1|uv1+48|rgb_recovery,15.623213259288207,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,238,1,8,13,0,0.1266324818134308,0.0748337134718895,gigapose_global_rank_1|logz+0.35|rgb_recovery,15.939255638708545,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,239,1,13,8,0,0.11734887212514877,0.07697142660617828,gigapose_global_rank_0|yaw+30|rgb_recovery,16.84802644895284,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,240,1,3,5,0,0.13687638938426971,0.06104746460914612,gigapose_global_rank_0|yaw+30|rgb_recovery,16.81955244129011,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,241,1,2,7,0,0.09130585938692093,0.05225115269422531,gigapose_global_rank_0|R1-20|rgb_recovery,17.467712694239292,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,242,1,7,11,0,0.11096872389316559,0.047684524208307266,gigapose_global_rank_1|logz+0.35|rgb_recovery,17.738604558738384,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,243,1,3,13,0,0.10438359528779984,0.049998633563518524,gigapose_global_rank_0|R1-20|rgb_recovery,17.454777550759115,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,244,1,11,4,0,0.12699156999588013,0.06468364596366882,gigapose_global_rank_3|rgb_recovery,18.5124673121804,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,245,1,8,13,0,0.21968314051628113,0.029446102678775787,gigapose_global_rank_1|R1-20|rgb_recovery,21.22339932591961,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,246,1,14,10,0,0.14317046105861664,0.0532047413289547,gigapose_global_rank_4|rgb_recovery,20.56371747170242,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,247,1,6,14,0,0.12099505960941315,0.045052334666252136,gigapose_global_rank_0|R1-20|rgb_recovery,22.8447779303739,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,248,1,11,13,0,0.13970455527305603,0.04154689610004425,gigapose_global_rank_1|R1-20|rgb_recovery,24.54737789680035,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,249,1,11,3,0,0.20225398242473602,0.03232270106673241,gigapose_global_rank_0|R1-20|rgb_recovery,23.67564109121552,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,250,1,5,4,0,0.12623552978038788,0.03755611181259155,gigapose_global_rank_0|R1-20|rgb_recovery,21.290154893253227,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,251,1,8,6,0,0.14962776005268097,0.037779565900564194,gigapose_global_rank_0|R1-20|rgb_recovery,21.271298340905208,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,252,1,2,8,0,0.11420505493879318,0.034552086144685745,gigapose_global_rank_0|R1-20|rgb_recovery,19.01134619040937,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,253,1,11,4,0,0.11128734052181244,0.04611365124583244,gigapose_global_rank_1|R1-45|rgb_recovery,17.02741774939212,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,254,1,7,1,0,0.12107286602258682,0.05800335109233856,gigapose_global_rank_0|R1-45|rgb_recovery,16.87151173670292,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,255,1,7,4,0,0.10648518055677414,0.023597395047545433,gigapose_global_rank_1|R1-20|rgb_recovery,16.1224033311881,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,256,1,10,4,0,0.10575427114963531,0.03523607924580574,gigapose_global_rank_1|R1-20|rgb_recovery,15.243072033878132,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,257,1,2,5,0,0.10942656546831131,0.037241142243146896,gigapose_global_rank_1|R1-20|rgb_recovery,15.398927988648847,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,258,1,7,6,0,0.13994260132312775,0.015593121759593487,gigapose_global_rank_1|R1-20|rgb_recovery,16.01845752273973,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,259,1,8,3,0,0.12600605189800262,0.028190067037940025,gigapose_global_rank_0|R1-20|rgb_recovery,16.07035312917999,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,260,1,14,3,0,0.09514530003070831,0.036893658339977264,gigapose_global_rank_1|R1-20|rgb_recovery,19.366458000637248,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,261,1,4,2,0,0.13461405038833618,0.03322357311844826,gigapose_global_rank_1|R1-20|rgb_recovery,20.44847823766264,rejected:center_error_px,epnp_raceline,nan,nan,nan,nan
1,262,1,13,2,0,0.10273180902004242,0.037545833736658096,gigapose_global_rank_1|R1-20|rgb_recovery,20.98311407617343,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,263,1,15,5,0,0.13215439021587372,0.054943718016147614,gigapose_global_rank_0|R1-45|rgb_recovery,25.591752363695715,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,264,1,9,3,0,0.12015611678361893,0.02083362080156803,gigapose_global_rank_0|R1-45|rgb_recovery,25.90076953622509,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,265,1,7,3,0,0.13581469655036926,0.02711407095193863,gigapose_global_rank_0|R1-45|rgb_recovery,26.076823311871337,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,266,1,11,1,0,0.12627778947353363,0.02896377258002758,gigapose_global_rank_0|R1-45|rgb_recovery,27.34988666821465,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,267,1,10,11,0,0.3213662803173065,0.036041583865880966,gigapose_global_rank_0|R1-45|rgb_recovery,34.574082563872764,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,268,1,15,11,0,0.23835508525371552,0.07946296036243439,gigapose_global_rank_0|R1-45|rgb_recovery,34.24381108915522,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,269,1,4,2,0,0.31355077028274536,0.010781493969261646,gigapose_global_rank_1|R1-45|rgb_recovery,36.604632958444014,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,270,1,11,7,0,0.21431881189346313,0.028157908469438553,gigapose_global_rank_1|R1-45|rgb_recovery,35.90076284909508,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,271,1,2,11,1,0.44314634799957275,0.006563697475939989,gigapose_global_rank_0|R1+20|rgb_recovery|center_preserving_flip180,34.58545543700917,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,272,1,5,14,0,0.5288121700286865,0.04811692237854004,gigapose_global_rank_1|yaw+30|rgb_recovery,35.490278919011025,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,273,1,11,11,0,0.10225071758031845,0.10225071758031845,gigapose_global_rank_1|logz-0.35|rgb_recovery,29.0255492792072,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,274,1,14,6,0,0.6504669785499573,0.0340605266392231,gigapose_global_rank_0|uv1-48|rgb_recovery,50.77811751336492,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,275,1,13,15,0,0.48953282833099365,0.04702512174844742,gigapose_global_rank_0|logz+0.35|rgb_recovery,45.27715291257692,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,276,1,12,4,0,0.39811238646507263,0.04083779454231262,gigapose_global_rank_0|R0+45|rgb_recovery,41.17448252007389,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,277,1,7,1,0,0.15660841763019562,0.07647552341222763,gigapose_global_rank_0|R0+45|rgb_recovery,29.053242077933625,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
1,278,1,3,15,0,0.17632608115673065,0.01631782576441765,gigapose_global_rank_2|logz-0.35|rgb_recovery,24.777684435609352,rejected:center_error_px+bbox_iou,epnp_raceline,nan,nan,nan,nan
