method,scene_id,im_id,instance_id,gt_index,score,translation_error_mm,depth_error_mm,rotation_error_deg,center_error_px,gt_bbox_center_error_px,add_mm,pred_z_mm,gt_z_mm,translation_scale_to_mm,pred_bbox_iou,pred_mask_iou,camera_id
finetune2,3,2210,1650,0,0.1796875,2902.97048473384,2902.0617585077416,175.72171592454256,15.544516624919838,5.855040182752811,3889.9148189327434,20147.62890625,17245.56714774226,1.0,0.7043410065968538,0.6280772976012508,stereo_left
finetune2,3,2340,1860,0,0.1484375,5096.675378559109,5095.504725660248,2.3553659257078383,5.22869567084145,2.7893844494397975,5096.28187488016,38258.72265625,33163.21793058975,1.0,0.733652312599681,0.6969526277248915,stereo_left
finetune2,3,2195,1628,0,0.14453125,1581.5754652061041,1569.650273110803,172.1315673191319,48.361977251429295,17.864256715768036,3115.3580329127244,16163.1513671875,14593.501094076697,1.0,0.703221766848816,0.6269883995554321,stereo_left
finetune2,2,2928,327,0,0.06640625,4271.862316178142,3756.121756785338,91.07701454407801,1.474905257040294,2.1453569961308556,4723.359603730051,57722.26953125,61478.39128803534,1.0,0.6617238183503243,0.525984251968504,rear
finetune2,2,2958,371,0,0.07421875,82366.49892899764,70515.57411704946,126.17683886157721,3.1299362309399297,3.4734548978992765,81996.55404052103,171068.078125,100552.50400795054,1.0,0.5106382978723404,0.4533333333333333,rear
finetune2,3,3274,565,0,0.05078125,20545.392268293806,20339.71750793548,178.14420023522425,3.3306317879585,3.195738431870616,20360.072638409212,561835.6875,582175.4050079355,1.0,0.7247386759581882,0.514792899408284,stereo_left
finetune2,4,2070,1450,0,0.1796875,4841.6439479604005,4826.194810665933,1.26556560364742,19.151140319085457,10.640626313106578,4839.714574125228,29108.400390625,24282.205579959067,1.0,0.7067964212839428,0.6578644243506306,stereo_right
finetune2,2,3074,428,0,0.0546875,39451.17107273701,39095.86824310658,140.53529895380268,1.402505152580833,1.029878465864327,38943.64038997261,171722.796875,132626.92863189342,1.0,0.8260869565217391,0.4864864864864865,rear
finetune2,3,1745,654,0,0.05859375,6171.738117270689,6064.037263893752,176.8396301356435,180.8399625980675,104.03375043398327,6786.115020074644,14012.060546875,7948.023282981248,1.0,0.639387436597737,0.5430964764052627,stereo_left
finetune2,2,2325,1831,0,0.07421875,173504.69080558457,170747.41911020747,143.80088816169282,0.4582664009697153,0.595595109103716,173025.1221507216,419347.71875,590095.1378602075,1.0,0.6666666666666666,0.6153846153846154,rear
finetune2,4,2395,1958,0,0.23046875,2603.3628904599595,2598.6546827913044,5.802473031287009,16.717372138161515,20.55780963235679,2604.7561262432723,20476.0625,17877.407817208696,1.0,0.7044890945658329,0.6120229274430309,stereo_right
finetune2,1,2205,1641,0,0.2265625,2370.304728452845,2370.0360902982356,1.8438672990169684,1.6335770761496966,2.0974740069083597,2369.3811203815812,20169.27734375,17799.241253451764,1.0,0.7669724770642202,0.7282489989078995,front
finetune2,1,1755,747,0,0.12890625,2282.4138374303584,1953.023734419793,25.89203257045547,47.569889220195186,87.35330500428049,2256.3855898969573,5671.35888671875,7624.382621138543,1.0,0.5501007867871773,0.45359726703958214,front
finetune2,3,2155,1567,0,0.16796875,1614.4880863031335,1613.5071360377096,167.60037028552395,46.562720440115456,20.2790551849172,3120.4163596875464,17331.796875,15718.28973896229,1.0,0.7715199782179566,0.6421794193101763,stereo_left
finetune2,3,1900,1188,0,0.18359375,2584.9283027443234,2581.8869107844257,172.1324086089364,30.75222245589938,17.9540612522515,3671.595890836987,19098.697265625,16516.810354840574,1.0,0.6824481658692185,0.5963069544364509,stereo_left
finetune2,2,2943,354,0,0.08984375,89955.5545250846,89892.61798125967,167.73076372880897,3.9277898812105825,4.160581107506766,89470.08959705809,191171.5,101278.88201874033,1.0,0.5405405405405406,0.410958904109589,rear
finetune2,4,2415,1985,0,0.2109375,832.4495926802146,820.9648042138815,0.7049989335204839,34.968603183574515,42.49651252080107,833.2707745389304,10422.0986328125,9601.133828598618,1.0,0.7793516505626193,0.6751239607417865,stereo_right
finetune2,4,2170,1591,0,0.19921875,1548.6733029029672,1546.868805262855,21.353784489896007,107.99486819294145,82.44037687707038,1614.3986707307843,11260.0546875,9713.185882237145,1.0,0.8535374720357942,0.6503895585952152,stereo_right
finetune2,4,1740,607,0,0.203125,281.22177957741474,200.1896481876738,3.632403948590161,65.58669132597285,47.22786621704763,301.0366388765957,9275.060546875,9074.870898687326,1.0,0.7800315668180454,0.6224058260999036,stereo_right
finetune2,4,2055,1430,0,0.25390625,4466.833686523773,4464.367549332241,1.5006433665766983,7.554584707474678,8.742770712475306,4468.696641790479,26179.5234375,21715.15588816776,1.0,0.6849740103958417,0.6482683727189027,stereo_right
finetune2,3,2135,1540,0,0.1171875,5901.621298553647,5898.993119081169,4.415104252895476,9.512147051050857,5.4630409394055395,5903.085672723235,39960.82421875,34061.83109966883,1.0,0.7397047397047397,0.7078113921058852,stereo_left
finetune2,2,3084,432,0,0.0390625,195929.47455218984,195775.49581263415,76.10518884233085,3.23594683847588,2.5109946027562717,195723.92989159742,351164.375,155388.87918736585,1.0,0.4074074074074074,0.3333333333333333,rear
finetune2,1,2320,1819,0,0.234375,6324.195392267532,6322.603753858024,176.16678806058894,2.296953432384554,1.1842631417193439,6928.836976696506,34018.0,27695.396246141976,1.0,0.6166666666666667,0.6002785515320335,front
finetune2,1,3129,453,0,0.0,165.07150034636322,21.476575025822967,37.91823565099255,0.2345303702965777,0.15008573404251804,854.8983509177102,630985.375,631006.8515750258,1.0,0.6666666666666666,0.4444444444444444,front
finetune2,1,3372,622,0,0.01953125,169292.3512517822,158391.23705482844,62.71107260020497,0.5012785318901483,0.8007251080692539,169056.3656168335,741470.5625,583079.3254451716,1.0,0.8571428571428571,0.4166666666666667,front
finetune2,3,1675,1474,0,0.19921875,5806.017454019332,5805.574632614,1.0508701786712817,6.89610728747361,6.56630425238711,5807.351972984881,37613.5546875,31807.980054886,1.0,0.6998592540464461,0.6706732036480574,stereo_left
finetune2,2,3003,396,0,0.03515625,81250.16080548301,80203.78143506689,176.48039483910705,4.954230775432138,4.623695538602308,80855.73052134982,233973.921875,153770.1404399331,1.0,0.3939393939393939,0.46808510638297873,rear
finetune2,2,3003,395,1,0.078125,46403.084257766866,41534.19964107906,109.1960969248681,0.6725781549969978,0.661503393953419,46847.471733666316,551615.0,510080.80035892094,1.0,0.6666666666666666,0.4444444444444444,rear
finetune2,1,3377,624,0,0.0234375,102364.9783033306,97136.02669990959,148.31636384235938,1.2044084890312743,1.0563761061176393,102324.50592906367,460744.5625,557880.5891999096,1.0,0.4444444444444444,0.2857142857142857,front
finetune2,4,2130,1536,0,0.125,4341.940366403886,4340.722177945572,4.88399263199508,2.2107426829308845,3.2029063952967802,4342.363842511045,38461.1953125,34120.47313455443,1.0,0.7217394533571004,0.7060190433008389,stereo_right
finetune2,4,2075,1457,0,0.19140625,5805.520641199085,5791.277283045143,1.5375779859609144,15.906554639088265,9.034253704018841,5804.694382066335,32884.91796875,27093.640685704857,1.0,0.6881371640407785,0.6515858549033905,stereo_right
finetune2,2,2573,86,0,0.140625,1240.3829390394926,1213.0361203854518,6.475996850048226,10.84631437210162,3.753094024508378,1248.9860717691918,19206.611328125,17993.57520773955,1.0,0.7506041079339508,0.5964529728158162,rear
finetune2,2,3119,449,0,0.03515625,35372.89381064517,25765.6530188444,55.969842199036236,3.569872563347782,3.3994337398728227,35459.35154643568,98662.078125,124427.7311438444,1.0,0.3278894472361809,0.2556701030927835,rear
finetune2,2,2688,184,0,0.08203125,33490.155143471966,33364.69095910294,75.50735936185055,4.067752016370328,5.201068476151233,33555.76836572843,62260.08984375,28895.398884647057,1.0,0.5876865671641791,0.40217391304347827,rear
finetune2,2,2688,185,1,0.0,123485.74710154449,111139.00340067392,30.03202919829512,0.2872393727572498,0.1500742297754689,123515.04909863295,630985.375,519846.3715993261,1.0,0.6666666666666666,0.5454545454545454,rear
finetune2,3,2608,111,0,0.01171875,184930.27131600105,179770.48685744702,46.42681554306898,1.15816901409604,1.7654607656494659,184751.8672587872,691605.375,511834.888142553,1.0,0.5853658536585366,0.5673758865248227,stereo_left
finetune2,1,2455,33,0,0.015625,99992.56927980117,72864.42949371428,173.0145829050741,2385.529165459885,73.00865546670961,100044.54606668392,73851.765625,987.3361312857186,1.0,0.0394124847001224,0.0623083356565375,front
finetune2,2,3028,412,0,0.03515625,48637.687597791155,46056.37200024541,160.51755170888023,2.3888886475993703,2.1333281907876214,48583.32412956162,181436.234375,135379.8623747546,1.0,0.4072727272727273,0.474025974025974,rear
finetune2,2,3028,413,1,0.01171875,567162.8961550392,477352.24216325243,124.32860534084921,1.9025979204001064,1.7357208079600859,566982.6445087498,1147931.5,670579.2578367476,1.0,0.0,0.0,rear
finetune2,2,3149,474,0,0.0625,71669.7509682792,70206.55719569698,63.915458346641984,1.6442414571955268,1.6136116092866104,71411.00022562711,262334.3125,192127.75530430302,1.0,0.7786259541984732,0.4943820224719101,rear
finetune2,4,1745,677,0,0.0859375,7992.596874644516,7796.066110206252,3.3050720373612728,219.924773369047,159.72201961886034,7994.282431638862,15744.0732421875,7948.007131981248,1.0,0.6780122736117348,0.5016527146312737,stereo_right
finetune2,1,2105,1494,0,0.08984375,38426.77614533779,38370.92685044166,34.23832212172409,7.878864575552103,7.862828661609937,38486.58926165845,72853.3125,34482.38564955834,1.0,0.4431077694235589,0.39255236617532974,front
finetune2,1,1680,1522,0,0.1171875,2500.4073377263994,2499.95800333445,4.3301335450250065,2.3944630611732896,1.0772709510694385,2500.5502545784852,29932.458984375,27432.50098104055,1.0,0.7770329350043719,0.7349869451697127,front
finetune2,1,2315,1810,0,0.2578125,4168.057869336663,4166.78126900793,3.055482387817582,0.6026122129159713,1.6308000536207472,4168.449385093896,27782.9140625,23616.13279349207,1.0,0.7263636363636363,0.6933962264150944,front
finetune2,4,2045,1415,0,0.1953125,2086.089284777262,2083.6314928291686,3.594050817123495,4.666994105932568,15.771609343686006,2088.105244914649,18838.859375,16755.22788217083,1.0,0.7602520309375055,0.71796875,stereo_right
finetune2,2,3094,438,0,0.0390625,24486.426554285194,24476.262002412637,90.83573603223185,2.122129638649164,1.9950359967872802,24213.138693400066,196819.40625,172343.14424758736,1.0,0.3235294117647059,0.3333333333333333,rear
finetune2,2,1750,723,0,0.0,349199.82533324766,252101.24144137907,84.94326921911541,0.8223650344306508,0.47879486487918765,349205.925805856,194149.375,446250.61644137907,1.0,0.21666666666666667,0.20689655172413793,rear
finetune2,1,2155,1565,0,0.140625,2398.9520822906156,2396.9423277877104,12.399762599693089,16.786710454312686,9.953379685909193,2408.714986482235,18982.23046875,16585.28814096229,1.0,0.6888531043120415,0.634303339144428,front
finetune2,2,2847,279,0,0.05078125,27472.3430533135,20291.02077834574,150.49214789094103,8.843551301224192,7.21516587472888,27173.744385315764,51716.90625,31425.88547165426,1.0,0.6523415977961432,0.5263600673022995,rear
finetune2,2,2583,90,0,0.16796875,2104.7051111211995,2023.594478881685,15.515678821200922,4.467089542614095,2.4053049498401577,2126.8072747603433,23001.689453125,20978.094974243315,1.0,0.7030628945522562,0.5537129168969965,rear
finetune2,2,3244,540,0,0.09765625,14622.56312418878,14537.495429381874,12.359551540409026,5.008256830102697,5.372748516853426,14592.148799809545,163563.09375,149025.59832061813,1.0,0.6857142857142857,0.576271186440678,rear
finetune2,4,1880,1153,0,0.19921875,1964.2447255792251,1957.5014413256777,1.8688243068334196,29.032838422005177,53.91719885051089,1958.0112260161043,13072.0361328125,11114.534691486822,1.0,0.6842782614704257,0.6117631308849123,stereo_right
finetune2,2,3422,664,0,0.05859375,28214.152159198766,27951.994017724326,167.70832385866393,6.807507393343733,6.761404844835897,28545.49481814786,230273.296875,258225.29089272433,1.0,0.2517985611510791,0.18181818181818182,rear
finetune2,2,2812,254,0,0.109375,28147.669446418287,27792.33013833777,73.82840446324164,1.6135343851264843,1.202572326919868,28164.368709147595,121464.3046875,93671.97454916223,1.0,0.45544554455445546,0.46648793565683644,rear
finetune2,1,3274,563,0,0.0,223958.00324905934,222479.29078093555,45.082228445752044,0.7295109092395319,0.2626141662608283,224068.4545497751,360563.09375,583042.3845309356,1.0,0.4166666666666667,0.5,front
finetune2,1,2618,125,0,0.0546875,120788.07139785364,120676.25776824128,117.79996594373142,0.9654756239521743,1.001986162283234,120671.91012083102,551882.4375,431206.1797317587,1.0,0.4827586206896552,0.55,front
finetune2,1,1905,1193,0,0.1484375,2717.4768622925376,2712.398889412925,9.526660253474644,14.43716372460863,9.165868253631858,2721.578863960036,20821.982421875,18109.583532462075,1.0,0.6383526383526383,0.607707509881423,front
finetune2,4,2160,1576,0,0.11328125,3219.2119787041784,3133.471716569824,14.183078781454244,44.46565913135948,83.17420401781318,3202.761104186217,15870.708984375,12737.237267805176,1.0,0.6375219585955394,0.46393290772038226,stereo_right
finetune2,1,1850,1099,0,0.2109375,166.47365268455712,61.73176319090453,4.661789502310714,24.48269538429231,13.231391291226073,166.23281192259304,6352.52734375,6414.2591069409045,1.0,0.9344147098436494,0.8329177404750296,front
finetune2,4,1895,1180,0,0.24609375,3489.8377635505876,3486.4172468450397,3.292731287608118,16.308634511976905,19.073582885676444,3486.9765423341037,19563.666015625,16077.24876877996,1.0,0.6177749813205395,0.5774387152306949,stereo_right
finetune2,1,3387,630,0,0.0,172546.97299479184,162523.11055923253,131.60319758323374,0.37066924238293536,0.3001248643971629,173020.61820454884,315492.6875,478015.79805923253,1.0,0.4,0.4583333333333333,front
finetune2,2,2542,69,0,0.0234375,12033.582806056545,11718.256893824537,70.40709144313614,1718.1573680415288,3.9441084371363715,11792.563651768964,12667.818359375,949.5614655504628,1.0,0.6442294159042927,0.36424017003188097,rear
finetune2,1,2928,325,0,0.01953125,22039.845191112363,21945.471338688396,108.89792082898609,0.4004128058695088,0.6065555730083761,22262.97427916193,644997.125,623051.6536613116,1.0,0.4375,0.5,front
finetune2,4,2020,1389,0,0.0859375,6915.015399512475,6726.415412170775,166.00395542385212,238.52561629546867,444.1775142093446,7611.075535010344,12950.568359375,6224.152947204225,1.0,0.4138908408279367,0.28799681763937035,stereo_right
finetune2,4,1790,999,0,0.12890625,11855.434192442364,11499.916784176907,19.271753441434864,118.63042003292838,142.34097050716383,11852.330213873742,23440.76171875,11940.844934573093,1.0,0.42501970696062363,0.38473014314310533,stereo_right
finetune2,3,2365,1907,0,0.171875,607.2720579629392,605.251100162357,167.03451660889442,17.182568477701118,3.5634416914173506,2756.476482933252,22003.84375,21398.592649837643,1.0,0.8593537436191855,0.7261254155163671,stereo_left
finetune2,1,1830,1066,0,0.15234375,2613.391065505389,2605.927147721477,4.061399364857149,11.236576830187513,3.7819204435761637,2615.5360598371217,18329.490234375,15723.563086653523,1.0,0.7002714932126697,0.658507061197041,front
finetune2,4,2390,1951,0,0.14453125,507.5871855386452,494.00490974900094,11.79490777249726,16.064135981147608,8.751408405064465,577.2979729127168,19020.7734375,19514.778347249,1.0,0.8299566417027986,0.7423822316721019,stereo_right
finetune2,2,2693,187,0,0.13671875,411.11302760835525,393.6436553458552,23.063174421008576,4.003673464780386,3.144551041665718,681.8162290742869,21842.279296875,22235.922952220855,1.0,0.5257421716144774,0.4942630185348632,rear
finetune2,2,3013,402,0,0.0390625,49890.91456800138,49762.97659763851,98.88730022166916,8.031088274614035,7.7775361731600245,49641.606691608285,208484.0625,158721.0859023615,1.0,0.39285714285714285,0.32727272727272727,rear
finetune2,2,3013,401,1,0.0390625,370288.67297064647,344766.3265363438,131.835739400839,0.5876116410594601,0.9687656385167052,370486.60964459245,972931.9375,628165.6109636562,1.0,0.42857142857142855,0.36363636363636365,rear
finetune2,3,1815,1039,0,0.12890625,2044.558697723919,2029.9911866484144,179.14191662216533,23.303353973988383,6.622889798710906,3354.345131365443,17161.814453125,15131.823266476586,1.0,0.7325819672131147,0.6405530876055548,stereo_left
finetune2,2,1995,1339,0,0.00390625,269906.26661508606,263715.66075025965,101.81259518939677,1.5516774161526505,1.7315762162722068,269724.84694166365,591124.9375,854840.5982502596,1.0,0.3,0.3333333333333333,rear
finetune2,2,2948,364,0,0.0703125,26148.43420287411,26140.993370938057,18.650893031567243,2.266964555320503,2.9274011036334056,26143.27883533617,137423.1875,111282.19412906194,1.0,0.6375,0.4,rear
finetune2,1,3289,586,0,0.0,216326.0136184246,210702.1889121402,68.5191680889265,0.8721356806137214,0.30012608775580524,216452.8817088521,315492.6875,526194.8764121402,1.0,0.75,0.42857142857142855,front
finetune2,1,2200,1635,0,0.2265625,2092.642122877913,2092.0748530215387,1.7862330947904144,1.2603286662973836,2.4167172034096405,2093.9270502272657,19061.58984375,16969.51499072846,1.0,0.7791357485814056,0.7470868209420647,front
finetune2,2,2648,158,0,0.08203125,34793.70465672162,33184.45589278591,136.1852188857973,8.403594058092754,6.39330733256035,34299.76881314081,65780.21875,32595.76285721409,1.0,0.6803840877914952,0.5104438642297651,rear
finetune2,4,2065,1444,0,0.2265625,4272.675033578306,4268.164791706149,0.7284047396706951,2.760513117686391,6.455152889463427,4271.632426664053,27196.001953125,22927.83716141885,1.0,0.7132405045351474,0.6801186009288657,stereo_right
finetune2,2,2707,191,0,0.06640625,32472.20164054285,23863.44653672354,133.42307778226896,128.87069135570022,7.018668765674017,32441.908481061153,37563.953125,13700.506588276461,1.0,0.6530194472876152,0.5409729023832843,rear
finetune2,4,1770,965,0,0.0390625,20506.223393567678,20212.87292293393,131.77229058314163,787.9902735889194,10.731276186654764,20654.201721313886,25324.4375,5111.56457706607,1.0,0.6241690408357075,0.3888677763421246,stereo_right
finetune2,3,1650,1100,0,0.1953125,6370.052406189792,6369.5437822726635,3.1197187598626326,13.98940554984027,8.564795736201686,6368.016831855178,37030.88671875,30661.342936477336,1.0,0.6492775379996247,0.6220272995919133,stereo_left
finetune2,4,2015,1380,0,0.1015625,374.84166359781943,279.2389252974608,12.664445910104764,126.34885328761341,295.54240967202134,452.8218114719455,7193.07177734375,6913.832852046289,1.0,0.8003976989254619,0.6682803407475445,stereo_right
finetune2,1,2140,1544,0,0.29296875,4802.0747292985,4801.141225389903,0.6502975749167966,1.7196768556308917,1.5798762217545474,4803.223190216752,35579.81640625,30778.675180860097,1.0,0.7609756097560976,0.7156454491374182,front
finetune2,2,2742,222,0,0.11328125,98152.93037257723,98090.74436498372,118.63685030700245,4.852285410672554,4.114624086279476,98105.88272585337,160167.015625,62076.27126001627,1.0,0.514820592823713,0.5331695331695332,rear
finetune2,4,3284,583,0,0.02734375,11076.854862500582,11006.971786733833,158.63863510288715,0.8131513139593151,0.897207108376454,11428.066831588625,560773.5625,549766.5907132662,1.0,0.5988200589970502,0.3303964757709251,stereo_right
finetune2,1,2250,1708,0,0.1953125,1600.0464778688306,1595.3385526890997,8.545337275018316,16.11650508161018,3.939480306163408,1605.6321015847388,13999.439453125,12404.1009004359,1.0,0.7470760233918129,0.7031177650872048,front
finetune2,1,2250,1709,1,0.12890625,14689.35233516978,14401.113328506646,4.601724197069722,0.222868831057922,0.3263527136692348,14703.987655280178,430966.0625,445367.17582850665,1.0,0.8333333333333334,0.6666666666666666,front
finetune2,2,3059,421,0,0.0703125,19030.09789575724,15009.170849040296,31.948466562208363,5.468605808537542,6.405707584066094,18994.76701819958,64684.5546875,79693.7255365403,1.0,0.45528455284552843,0.4207980652962515,rear
finetune2,1,3294,594,0,0.05078125,696.8080030766455,89.4992047114647,165.7890570962932,1.442205516361869,1.9743255658063812,2776.6652835859218,445307.625,445218.12579528854,1.0,0.6923076923076923,0.4482758620689655,front
finetune2,3,2300,1787,0,0.25,300.86376358455,286.53218769377963,6.311383778608439,30.90393444939553,50.0485638798751,336.87514255404153,8826.9990234375,8540.46683574372,1.0,0.7617773898757573,0.6165911750316209,stereo_left
finetune2,4,2305,1798,0,0.19140625,1144.2914828669882,1137.0927250990662,3.301004038036248,7.525577278398012,14.279578167083148,1148.2685033690925,13666.8740234375,12529.781298338434,1.0,0.8441673517858774,0.7688473929909921,stereo_right
finetune2,2,2613,119,0,0.08203125,6569.263560300108,6359.261653339236,163.57642796641792,1.4131682677707211,2.6704084995843065,6175.807461372077,41147.77734375,34788.515690410764,1.0,0.6962531829756275,0.6327406499080319,rear
finetune2,1,2195,1626,0,0.11328125,1535.452367638503,1505.3519774233027,7.874511651325597,18.468999535185784,11.643194748888718,1538.1398092631334,16965.8515625,15460.499585076697,1.0,0.6942424242424242,0.6182246661429693,front
finetune2,3,2928,329,0,0.00390625,5870966.466579929,5845673.853803689,168.43020366803452,4.05854387789288,4.194238068588685,5870861.705015611,6467858.5,622184.6461963117,1.0,0.0,0.0,stereo_left
finetune2,3,1965,1288,0,0.1796875,1157.294642176963,1151.0331715486845,8.21438820243251,38.83724245339497,113.14096774750395,1169.819450873683,11200.2138671875,10049.180695638815,1.0,0.7508322526304531,0.7029000545189146,stereo_left
finetune2,3,1950,1268,0,0.1796875,1483.4910830857443,1480.961112683639,179.58093434561766,19.51389351692304,7.162109668631416,3073.717699024508,13745.4697265625,12264.508613878861,1.0,0.7679829476783792,0.6813127974616605,stereo_left
finetune2,1,2847,277,0,0.0,197961.30552435046,197340.34190872917,45.29757900829591,0.07909247663101276,0.19651408754854519,198053.96127260113,504788.34375,702128.6856587292,1.0,0.2727272727272727,0.3333333333333333,front
finetune2,3,2290,1771,0,0.12109375,4653.520746072627,4459.369629701629,178.41908073220938,157.90819842337663,335.8587098766786,4774.5939168270315,12492.3251953125,8032.955565610871,1.0,0.33578485564335003,0.4112781319537683,stereo_left
finetune2,2,2732,212,0,0.09375,50665.698998772095,50599.79702883429,134.02832878183398,8.015939160351643,7.39152862973328,50695.44550754408,103514.625,52914.82797116571,1.0,0.5770258236865539,0.5292479108635098,rear
finetune2,4,1635,137,0,0.2421875,4239.180900910003,4239.130140069403,4.28906753476541,21.668851828944188,10.63359750978572,4240.505136192786,25909.587890625,21670.457750555597,1.0,0.6766903478686919,0.6454394087995803,stereo_right
finetune2,4,1830,1072,0,0.16796875,1290.1914341036545,1287.7728821589753,3.802935438513258,13.92211444068497,23.467301261601357,1294.9774478792679,16144.3330078125,14856.560125653525,1.0,0.8105107934297301,0.7452317548910747,stereo_right
finetune2,3,2330,1842,0,0.1953125,6427.389784169036,6426.882958204598,3.6108758490696773,10.786589036032238,6.243419716235652,6425.65645843348,38538.31640625,32111.4334480454,1.0,0.6333444592790387,0.622410641754671,stereo_left
finetune2,4,2000,1353,0,0.19921875,2268.918885668053,2262.733380205751,179.27707309447223,14.731535936176993,8.74314397276806,3481.7528495739193,16919.859375,14657.125994794249,1.0,0.7303628847037207,0.6462586381007069,stereo_right
finetune2,2,2903,304,0,0.1640625,90444.1844526027,85879.52926114666,132.4410703764072,2.377159244960297,2.3528467465965623,89948.2902806668,169735.578125,83856.04886385334,1.0,0.75,0.5605095541401274,rear
finetune2,4,1765,895,0,0.0078125,30122.190661262546,29365.957805465056,171.3484008624923,1049.4390130278284,96.81559419270548,30575.754493659617,34119.72265625,4753.764850784943,1.0,0.22217893217893217,0.26135314546973226,stereo_right
finetune2,1,2923,316,0,0.0,328916.0832694778,318296.49273564667,89.00804313260932,0.39801652256932374,0.30012866770979185,329222.80833471415,315492.6875,633789.1802356467,1.0,0.2,0.3181818181818182,front
finetune2,4,1920,1221,0,0.13671875,1871.1352254602282,1866.789083688911,172.3469041746708,35.49334447641583,18.14141450771938,3253.886352180578,17167.765625,15300.976541311089,1.0,0.7156658921364804,0.6275571297759084,stereo_right
finetune2,3,1870,1131,0,0.15625,1336.1194554608678,1267.933021559369,7.421565876404674,101.07919592156212,32.452143551557135,1363.2623614165793,10627.8701171875,9359.937095628131,1.0,0.7398252248002875,0.5215668027224005,stereo_left
finetune2,1,2030,1396,0,0.12890625,87.90558422481278,58.84637444872351,34.591640052135006,4.218263137009278,37.06556762423938,802.629379691952,8664.1982421875,8605.351867738776,1.0,0.5419057427296357,0.4618871752603465,front
finetune2,4,2370,1918,0,0.09375,5704.518304594259,5667.235677268713,12.551190535160487,21.14505002299852,22.02106788085719,5674.478135713308,24863.607421875,19196.371744606287,1.0,0.5725338491295938,0.45249416888957616,stereo_right
finetune2,2,3457,683,0,0.01171875,15897.828786898692,15191.087123574747,11.917535041916908,1.2740776731144665,1.510212903273114,15906.452345178039,315748.03125,300556.94412642525,1.0,0.391304347826087,0.2903225806451613,rear
finetune2,1,2130,1530,0,0.16015625,7447.42371826337,7446.6147789455645,175.4177893425071,2.4872187468257043,1.3520867477719813,8033.637946147868,42434.0859375,34987.471158554436,1.0,0.6258890469416786,0.6093057607090103,front
finetune2,3,1685,1620,0,0.140625,893.6610648597832,891.5912347939739,167.8483097218182,20.173510641931305,7.509864830901409,2838.561531468353,22437.400390625,21545.809155831026,1.0,0.7962683754240483,0.6893115252947889,stereo_left
finetune2,1,1845,1092,0,0.23828125,941.3624109460125,940.6556349252896,2.2451610629330396,4.478079551525588,9.787677232575955,943.4537931940417,10553.23828125,9612.58264632471,1.0,0.7947427293064877,0.758655359328554,front
finetune2,1,2040,1404,0,0.125,879.0251641375023,864.1651793142883,177.51052740747366,4.0151273510330805,5.076773434624615,2848.1031731124153,15924.77734375,15060.612164435712,1.0,0.831494184312556,0.7581163039600428,front
finetune2,3,3269,558,0,0.109375,68826.46229843458,68404.5481654884,62.9139815410567,0.8454144652224553,1.272842604356803,69066.2038299873,665701.0,597296.4518345116,1.0,0.7692307692307693,0.768595041322314,stereo_left
finetune2,1,2547,72,0,0.01171875,305039.04452205385,241494.91063575214,152.57677577585034,7.425054804254771,7.4356997180354965,304772.99698048976,326534.8125,568029.7231357521,1.0,0.0,0.0,front
finetune2,2,2837,270,0,0.12890625,73096.31675349527,68347.56946611722,155.48010528780853,5.986716341476093,5.173960720399308,73006.73097863971,128060.1015625,59712.53209638279,1.0,0.4766355140186916,0.49909255898366606,rear
finetune2,1,1950,1265,0,0.16796875,1860.6991053938943,1856.346161621139,2.258953643850183,8.306734795588493,5.401646433495077,1861.1315290247574,14987.8515625,13131.505400878861,1.0,0.7526251526251526,0.7026530799596071,front
finetune2,3,1665,1335,0,0.203125,6145.4645961836595,6144.832691308984,1.1706406060989358,1.836619342159817,5.601207897395222,6145.75377408177,38176.34375,32031.511058691016,1.0,0.6949347108623906,0.666826923076923,stereo_left
finetune2,3,1770,949,0,0.12109375,6448.675931439035,6311.64786199643,21.930428510040255,341.6153077682252,289.7714617039462,6460.1376204652715,11423.2119140625,5111.56405206607,1.0,0.45361769294967164,0.3677814584562327,stereo_left
finetune2,3,1850,1102,0,0.16796875,784.7624338072851,770.263743159655,4.9258246751264485,90.74358526568925,198.03383821135648,789.5251847214536,4776.99267578125,5547.256418940905,1.0,0.9058699101004759,0.7801872592871747,stereo_left
finetune2,4,1890,1170,0,0.15625,2486.206408083056,2486.1134379781797,7.961202411850352,39.14691071563599,15.87857507410629,2488.1355657168656,17696.767578125,15210.65414014682,1.0,0.7463750706613906,0.7025905445642138,stereo_right
finetune2,3,2245,1701,0,0.2109375,800.5622305111026,795.3160915069948,168.61920074728695,44.99640781367421,23.956967690471423,2812.810718101383,11916.16796875,11120.851877243005,1.0,0.6923637950380251,0.6042943034362038,stereo_left
finetune2,2,3114,447,0,0.08203125,138389.201256417,108698.6022585863,63.32385644017601,1.5534203204544403,1.6268537049481933,138270.66981204823,247945.75,139247.1477414137,1.0,0.49137931034482757,0.3356643356643357,rear
finetune2,4,2155,1570,0,0.16015625,1523.3953035681254,1511.7334484127077,12.402591029394753,60.92346474413266,36.4272381631533,1539.4150500012543,17230.037109375,15718.303660962292,1.0,0.719258976418386,0.6214257290659997,stereo_right
finetune2,1,2300,1783,0,0.23046875,68.79039684891103,55.78207743121857,6.303993594591834,4.134474286322264,9.013611525896192,161.52291773892108,9351.6845703125,9407.466647743719,1.0,0.828349570753352,0.7230748008414664,front
